,Slack,SD,File,Machines,Accepted Load,Rejected Load,Available Resource
3784,0.7,0.318,S5,130,5768029,4255694,10023723
3785,0.7,0.318,S6,130,4861725,5161998,10023723
3786,0.7,0.318,S7,130,5844042,4179681,10023723
3787,0.7,0.318,S8,130,4017273,6006450,10023723
3788,0.7,0.318,S9,130,5512417,4511306,10023723
3789,0.7,0.318,S10,130,6094387,3929336,10023723
3790,0.7,0.318,S1,170,5267738,4755985,10023723
3791,0.7,0.318,S2,170,5693887,4329836,10023723
3792,0.7,0.318,S3,170,5720814,4302909,10023723
3793,0.7,0.318,S4,170,3714030,6309693,10023723
3794,0.7,0.318,S5,170,5827187,4196536,10023723
3795,0.7,0.318,S6,170,4829411,5194312,10023723
3796,0.7,0.318,S7,170,6039346,3984377,10023723
3797,0.7,0.318,S8,170,5893540,4130183,10023723
3798,0.7,0.318,S9,170,6246624,3777099,10023723
3799,0.7,0.318,S10,170,5396233,4627490,10023723
3800,0.7,0.333,S1,10,1194982,8828741,1841080
3801,0.7,0.333,S2,10,1374102,8649621,2024750
3802,0.7,0.333,S3,10,1071470,8952253,1793430
3803,0.7,0.333,S4,10,1186763,8836960,2224950
3804,0.7,0.333,S5,10,1165160,8858563,2721830
3805,0.7,0.333,S6,10,869494,9154229,1911900
3806,0.7,0.333,S7,10,1314383,8709340,1912260
3807,0.7,0.333,S8,10,876342,9147381,2258700
3808,0.7,0.333,S9,10,931457,9092266,1809170
3809,0.7,0.333,S10,10,854528,9169195,2080890
3810,0.7,0.333,S1,50,2588649,7435074,9835400
3811,0.7,0.333,S2,50,2631684,7392039,10023723
3812,0.7,0.333,S3,50,2901670,7122053,7655650
3813,0.7,0.333,S4,50,2615619,7408104,10023723
3814,0.7,0.333,S5,50,1824724,8198999,10023723
3815,0.7,0.333,S6,50,3221165,6802558,10023723
3816,0.7,0.333,S7,50,2725984,7297739,7100850
3817,0.7,0.333,S8,50,2313503,7710220,6346450
3818,0.7,0.333,S9,50,2378863,7644860,9343350
3819,0.7,0.333,S10,50,2713490,7310233,9657650
3820,0.7,0.333,S1,90,4547269,5476454,10023723
3821,0.7,0.333,S2,90,3783640,6240083,10023723
3822,0.7,0.333,S3,90,4755405,5268318,10023723
3823,0.7,0.333,S4,90,4366738,5656985,10023723
3824,0.7,0.333,S5,90,1018339,9005384,10023723
3825,0.7,0.333,S6,90,4832042,5191681,10023723
3826,0.7,0.333,S7,90,4196861,5826862,10023723
3827,0.7,0.333,S8,90,4418301,5605422,10023723
3828,0.7,0.333,S9,90,4705827,5317896,10023723
3829,0.7,0.333,S10,90,4437758,5585965,10023723
3830,0.7,0.333,S1,130,4582264,5441459,10023723
3831,0.7,0.333,S2,130,5513799,4509924,10023723
3832,0.7,0.333,S3,130,5731450,4292273,10023723
3833,0.7,0.333,S4,130,4252402,5771321,10023723
3834,0.7,0.333,S5,130,5800674,4223049,10023723
3835,0.7,0.333,S6,130,5078085,4945638,10023723
3836,0.7,0.333,S7,130,3213013,6810710,10023723
3837,0.7,0.333,S8,130,5773730,4249993,10023723
3838,0.7,0.333,S9,130,5692262,4331461,10023723
3839,0.7,0.333,S10,130,5286840,4736883,10023723
3840,0.7,0.333,S1,170,3863265,6160458,10023723
3841,0.7,0.333,S2,170,4553537,5470186,10023723
3842,0.7,0.333,S3,170,6230879,3792844,10023723
3843,0.7,0.333,S4,170,5838268,4185455,10023723
3844,0.7,0.333,S5,170,3345504,6678219,10023723
3845,0.7,0.333,S6,170,5061484,4962239,10023723
3846,0.7,0.333,S7,170,5609632,4414091,10023723
3847,0.7,0.333,S8,170,4505879,5517844,10023723
3848,0.7,0.333,S9,170,4850927,5172796,10023723
3849,0.7,0.333,S10,170,5408829,4614894,10023723
3850,0.8,0.4,S1,10,1093119,8930604,2185650
3851,0.8,0.4,S2,10,1009693,9014030,2091340
3852,0.8,0.4,S3,10,959929,9063794,2215520
3853,0.8,0.4,S4,10,875620,9148103,2126440
3854,0.8,0.4,S5,10,709415,9314308,1587870
3855,0.8,0.4,S6,10,1085652,8938071,2339410
3856,0.8,0.4,S7,10,1143144,8880579,2391810
3857,0.8,0.4,S8,10,1091219,8932504,2056720
3858,0.8,0.4,S9,10,1274248,8749475,2086340
3859,0.8,0.4,S10,10,801673,9222050,1982740
3860,0.8,0.4,S1,50,2666196,7357527,10023723
3861,0.8,0.4,S2,50,3277069,6746654,10023723
3862,0.8,0.4,S3,50,2919161,7104562,8172500
3863,0.8,0.4,S4,50,3022864,7000859,9101950
3864,0.8,0.4,S5,50,2867181,7156542,9030950
3865,0.8,0.4,S6,50,2520440,7503283,8122150
3866,0.8,0.4,S7,50,3139686,6884037,10023723
3867,0.8,0.4,S8,50,3049792,6973931,8152050
3868,0.8,0.4,S9,50,2458252,7565471,7064600
3869,0.8,0.4,S10,50,2759690,7264033,10023723
3870,0.8,0.4,S1,90,3844893,6178830,10023723
3871,0.8,0.4,S2,90,4025972,5997751,10023723
3872,0.8,0.4,S3,90,4289415,5734308,10023723
3873,0.8,0.4,S4,90,4647207,5376516,10023723
3874,0.8,0.4,S5,90,4452741,5570982,10023723
3875,0.8,0.4,S6,90,4631792,5391931,10023723
3876,0.8,0.4,S7,90,4784406,5239317,10023723
3877,0.8,0.4,S8,90,3657834,6365889,10023723
3878,0.8,0.4,S9,90,4533560,5490163,10023723
3879,0.8,0.4,S10,90,4286173,5737550,10023723
3880,0.8,0.4,S1,130,4893212,5130511,10023723
3881,0.8,0.4,S2,130,4195074,5828649,10023723
3882,0.8,0.4,S3,130,4919915,5103808,10023723
3883,0.8,0.4,S4,130,4441267,5582456,10023723
3884,0.8,0.4,S5,130,5346435,4677288,10023723
3885,0.8,0.4,S6,130,5021692,5002031,10023723
3886,0.8,0.4,S7,130,3573591,6450132,10023723
3887,0.8,0.4,S8,130,3959464,6064259,10023723
3888,0.8,0.4,S9,130,5340584,4683139,10023723
3889,0.8,0.4,S10,130,5505452,4518271,10023723
3890,0.8,0.4,S1,170,3859860,6163863,10023723
3891,0.8,0.4,S2,170,4854477,5169246,10023723
3892,0.8,0.4,S3,170,2346907,7676816,10023723
3893,0.8,0.4,S4,170,4378548,5645175,10023723
3894,0.8,0.4,S5,170,5549199,4474524,10023723
3895,0.8,0.4,S6,170,4438878,5584845,10023723
3896,0.8,0.4,S7,170,3479369,6544354,10023723
3897,0.8,0.4,S8,170,5811659,4212064,10023723
3898,0.8,0.4,S9,170,5462992,4560731,10023723
3899,0.8,0.4,S10,170,5614875,4408848,10023723
3900,0.8,0.32,S1,10,788977,9234746,2246530
3901,0.8,0.32,S2,10,1219386,8804337,2083600
3902,0.8,0.32,S3,10,1121552,8902171,2333260
3903,0.8,0.32,S4,10,1372763,8650960,2221640
3904,0.8,0.32,S5,10,828882,9194841,1625260
3905,0.8,0.32,S6,10,1075345,8948378,1610590
3906,0.8,0.32,S7,10,1265319,8758404,2000720
3907,0.8,0.32,S8,10,1279279,8744444,2019000
3908,0.8,0.32,S9,10,1143074,8880649,2209220
3909,0.8,0.32,S10,10,866656,9157067,2153080
3910,0.8,0.32,S1,50,2643544,7380179,7385800
3911,0.8,0.32,S2,50,2942371,7081352,9162750
3912,0.8,0.32,S3,50,2735061,7288662,8705900
3913,0.8,0.32,S4,50,3275972,6747751,10023723
3914,0.8,0.32,S5,50,2818358,7205365,10023723
3915,0.8,0.32,S6,50,2842570,7181153,7692350
3916,0.8,0.32,S7,50,2910059,7113664,7835450
3917,0.8,0.32,S8,50,2945505,7078218,7996550
3918,0.8,0.32,S9,50,2899129,7124594,10023723
3919,0.8,0.32,S10,50,2903995,7119728,10023723
3920,0.8,0.32,S1,90,4180799,5842924,10023723
3921,0.8,0.32,S2,90,4625628,5398095,10023723
3922,0.8,0.32,S3,90,3956818,6066905,10023723
3923,0.8,0.32,S4,90,4506318,5517405,10023723
3924,0.8,0.32,S5,90,4454167,5569556,10023723
3925,0.8,0.32,S6,90,4390900,5632823,10023723
3926,0.8,0.32,S7,90,4796651,5227072,10023723
3927,0.8,0.32,S8,90,4735721,5288002,10023723
3928,0.8,0.32,S9,90,4402989,5620734,10023723
3929,0.8,0.32,S10,90,4699425,5324298,10023723
3930,0.8,0.32,S1,130,3993147,6030576,10023723
3931,0.8,0.32,S2,130,5397205,4626518,10023723
3932,0.8,0.32,S3,130,5768691,4255032,10023723
3933,0.8,0.32,S4,130,5463344,4560379,10023723
3934,0.8,0.32,S5,130,4156259,5867464,10023723
3935,0.8,0.32,S6,130,5012123,5011600,10023723
3936,0.8,0.32,S7,130,4407211,5616512,10023723
3937,0.8,0.32,S8,130,3532907,6490816,10023723
3938,0.8,0.32,S9,130,5131431,4892292,10023723
3939,0.8,0.32,S10,130,3782785,6240938,10023723
3940,0.8,0.32,S1,170,5765645,4258078,10023723
3941,0.8,0.32,S2,170,5545321,4478402,10023723
3942,0.8,0.32,S3,170,4361794,5661929,10023723
3943,0.8,0.32,S4,170,5269574,4754149,10023723
3944,0.8,0.32,S5,170,4224469,5799254,10023723
3945,0.8,0.32,S6,170,5856561,4167162,10023723
3946,0.8,0.32,S7,170,4464944,5558779,10023723
3947,0.8,0.32,S8,170,5659314,4364409,10023723
3948,0.8,0.32,S9,170,4733060,5290663,10023723
3949,0.8,0.32,S10,170,5708965,4314758,10023723
3950,0.8,0.267,S1,10,804701,9219022,2312680
3951,0.8,0.267,S2,10,940538,9083185,1956400
3952,0.8,0.267,S3,10,1208463,8815260,2570690
3953,0.8,0.267,S4,10,1109855,8913868,2250260
3954,0.8,0.267,S5,10,1271111,8752612,1684880
3955,0.8,0.267,S6,10,875280,9148443,2083660
3956,0.8,0.267,S7,10,1027706,8996017,2283710
3957,0.8,0.267,S8,10,1093862,8929861,1552280
3958,0.8,0.267,S9,10,929431,9094292,1917900
3959,0.8,0.267,S10,10,886018,9137705,2082590
3960,0.8,0.267,S1,50,2427921,7595802,8012750
3961,0.8,0.267,S2,50,2413520,7610203,9749250
3962,0.8,0.267,S3,50,2965583,7058140,9307500
3963,0.8,0.267,S4,50,2311699,7712024,10023723
3964,0.8,0.267,S5,50,2437513,7586210,8806200
3965,0.8,0.267,S6,50,2716449,7307274,7740400
3966,0.8,0.267,S7,50,2159874,7863849,10023723
3967,0.8,0.267,S8,50,2973797,7049926,7909550
3968,0.8,0.267,S9,50,3007909,7015814,9591100
3969,0.8,0.267,S10,50,3373551,6650172,8447550
3970,0.8,0.267,S1,90,4513210,5510513,10023723
3971,0.8,0.267,S2,90,3612145,6411578,10023723
3972,0.8,0.267,S3,90,3142767,6880956,10023723
3973,0.8,0.267,S4,90,3500373,6523350,10023723
3974,0.8,0.267,S5,90,3961818,6061905,10023723
3975,0.8,0.267,S6,90,4622402,5401321,10023723
3976,0.8,0.267,S7,90,4813046,5210677,10023723
3977,0.8,0.267,S8,90,2991460,7032263,10023723
3978,0.8,0.267,S9,90,4541156,5482567,10023723
3979,0.8,0.267,S10,90,4764737,5258986,10023723
3980,0.8,0.267,S1,130,4462804,5560919,10023723
3981,0.8,0.267,S2,130,3896106,6127617,10023723
3982,0.8,0.267,S3,130,4868410,5155313,10023723
3983,0.8,0.267,S4,130,4374823,5648900,10023723
3984,0.8,0.267,S5,130,4596890,5426833,10023723
3985,0.8,0.267,S6,130,4524754,5498969,10023723
3986,0.8,0.267,S7,130,3904013,6119710,10023723
3987,0.8,0.267,S8,130,4968689,5055034,10023723
3988,0.8,0.267,S9,130,5299500,4724223,10023723
3989,0.8,0.267,S10,130,4557017,5466706,10023723
3990,0.8,0.267,S1,170,5357273,4666450,10023723
3991,0.8,0.267,S2,170,5585755,4437968,10023723
3992,0.8,0.267,S3,170,3503038,6520685,10023723
3993,0.8,0.267,S4,170,4453452,5570271,10023723
3994,0.8,0.267,S5,170,4603472,5420251,10023723
3995,0.8,0.267,S6,170,4627508,5396215,10023723
3996,0.8,0.267,S7,170,3281787,6741936,10023723
3997,0.8,0.267,S8,170,4713142,5310581,10023723
3998,0.8,0.267,S9,170,5842832,4180891,10023723
3999,0.8,0.267,S10,170,4078184,5945539,10023723
4000,0.8,0.276,S1,10,897868,9125855,1912710
4001,0.8,0.276,S2,10,753876,9269847,1733260
4002,0.8,0.276,S3,10,735157,9288566,2047010
4003,0.8,0.276,S4,10,1202549,8821174,2086840
4004,0.8,0.276,S5,10,1426802,8596921,2500690
4005,0.8,0.276,S6,10,1046027,8977696,1698000
4006,0.8,0.276,S7,10,796228,9227495,2273160
4007,0.8,0.276,S8,10,1115428,8908295,2020880
4008,0.8,0.276,S9,10,1177748,8845975,1954530
4009,0.8,0.276,S10,10,1330648,8693075,2512410
4010,0.8,0.276,S1,50,3051119,6972604,10023723
4011,0.8,0.276,S2,50,2980013,7043710,10023723
4012,0.8,0.276,S3,50,3096485,6927238,7742100
4013,0.8,0.276,S4,50,2503991,7519732,9984950
4014,0.8,0.276,S5,50,3130512,6893211,8628100
4015,0.8,0.276,S6,50,2639095,7384628,6979450
4016,0.8,0.276,S7,50,3082821,6940902,9109150
4017,0.8,0.276,S8,50,2402688,7621035,7743350
4018,0.8,0.276,S9,50,2574885,7448838,9813900
4019,0.8,0.276,S10,50,2372692,7651031,10023723
4020,0.8,0.276,S1,90,4785119,5238604,10023723
4021,0.8,0.276,S2,90,4705664,5318059,10023723
4022,0.8,0.276,S3,90,4360210,5663513,10023723
4023,0.8,0.276,S4,90,3911277,6112446,10023723
4024,0.8,0.276,S5,90,4659287,5364436,10023723
4025,0.8,0.276,S6,90,3610259,6413464,10023723
4026,0.8,0.276,S7,90,4608976,5414747,10023723
4027,0.8,0.276,S8,90,4444999,5578724,10023723
4028,0.8,0.276,S9,90,3654111,6369612,10023723
4029,0.8,0.276,S10,90,4705738,5317985,10023723
4030,0.8,0.276,S1,130,4507235,5516488,10023723
4031,0.8,0.276,S2,130,4505921,5517802,10023723
4032,0.8,0.276,S3,130,5265482,4758241,10023723
4033,0.8,0.276,S4,130,4971727,5051996,10023723
4034,0.8,0.276,S5,130,4309818,5713905,10023723
4035,0.8,0.276,S6,130,3813842,6209881,10023723
4036,0.8,0.276,S7,130,5020303,5003420,10023723
4037,0.8,0.276,S8,130,5430350,4593373,10023723
4038,0.8,0.276,S9,130,4076908,5946815,10023723
4039,0.8,0.276,S10,130,5561595,4462128,10023723
4040,0.8,0.276,S1,170,4510604,5513119,10023723
4041,0.8,0.276,S2,170,3710370,6313353,10023723
4042,0.8,0.276,S3,170,5314948,4708775,10023723
4043,0.8,0.276,S4,170,6277491,3746232,10023723
4044,0.8,0.276,S5,170,5398596,4625127,10023723
4045,0.8,0.276,S6,170,5417705,4606018,10023723
4046,0.8,0.276,S7,170,2420478,7603245,10023723
4047,0.8,0.276,S8,170,5407175,4616548,10023723
4048,0.8,0.276,S9,170,4313158,5710565,10023723
4049,0.8,0.276,S10,170,3952833,6070890,10023723
4050,0.8,0.286,S1,10,899862,9123861,2013350
4051,0.8,0.286,S2,10,1437960,8585763,2645160
4052,0.8,0.286,S3,10,1070152,8953571,2270700
4053,0.8,0.286,S4,10,906821,9116902,2051760
4054,0.8,0.286,S5,10,557022,9466701,2279820
4055,0.8,0.286,S6,10,1270338,8753385,2032420
4056,0.8,0.286,S7,10,828337,9195386,2024130
4057,0.8,0.286,S8,10,813448,9210275,1973670
4058,0.8,0.286,S9,10,956737,9066986,2065260
4059,0.8,0.286,S10,10,682165,9341558,1943830
4060,0.8,0.286,S1,50,2283567,7740156,10023723
4061,0.8,0.286,S2,50,2971200,7052523,10023723
4062,0.8,0.286,S3,50,2840172,7183551,7645850
4063,0.8,0.286,S4,50,2883052,7140671,10023723
4064,0.8,0.286,S5,50,2878728,7144995,8660050
4065,0.8,0.286,S6,50,2764126,7259597,8474850
4066,0.8,0.286,S7,50,3017629,7006094,8327600
4067,0.8,0.286,S8,50,2784980,7238743,10023723
4068,0.8,0.286,S9,50,2797350,7226373,7638300
4069,0.8,0.286,S10,50,2793517,7230206,8970850
4070,0.8,0.286,S1,90,3611091,6412632,10023723
4071,0.8,0.286,S2,90,3947560,6076163,10023723
4072,0.8,0.286,S3,90,3605321,6418402,10023723
4073,0.8,0.286,S4,90,4547742,5475981,10023723
4074,0.8,0.286,S5,90,4719309,5304414,10023723
4075,0.8,0.286,S6,90,5168269,4855454,10023723
4076,0.8,0.286,S7,90,3651581,6372142,10023723
4077,0.8,0.286,S8,90,3690440,6333283,10023723
4078,0.8,0.286,S9,90,4141963,5881760,10023723
4079,0.8,0.286,S10,90,3767195,6256528,10023723
4080,0.8,0.286,S1,130,3865744,6157979,10023723
4081,0.8,0.286,S2,130,4355605,5668118,10023723
4082,0.8,0.286,S3,130,4587642,5436081,10023723
4083,0.8,0.286,S4,130,5508357,4515366,10023723
4084,0.8,0.286,S5,130,5446201,4577522,10023723
4085,0.8,0.286,S6,130,4937069,5086654,10023723
4086,0.8,0.286,S7,130,5770893,4252830,10023723
4087,0.8,0.286,S8,130,4557951,5465772,10023723
4088,0.8,0.286,S9,130,5174099,4849624,10023723
4089,0.8,0.286,S10,130,5689788,4333935,10023723
4090,0.8,0.286,S1,170,5669955,4353768,10023723
4091,0.8,0.286,S2,170,5331234,4692489,10023723
4092,0.8,0.286,S3,170,4683660,5340063,10023723
4093,0.8,0.286,S4,170,5940627,4083096,10023723
4094,0.8,0.286,S5,170,2799638,7224085,10023723
4095,0.8,0.286,S6,170,4769614,5254109,10023723
4096,0.8,0.286,S7,170,5773630,4250093,10023723
4097,0.8,0.286,S8,170,5846415,4177308,10023723
4098,0.8,0.286,S9,170,5870881,4152842,10023723
4099,0.8,0.286,S10,170,4458074,5565649,10023723
4100,0.8,0.296,S1,10,1485168,8538555,2211470
4101,0.8,0.296,S2,10,776665,9247058,2016430
4102,0.8,0.296,S3,10,1225786,8797937,2549930
4103,0.8,0.296,S4,10,736500,9287223,1976610
4104,0.8,0.296,S5,10,887539,9136184,1989130
4105,0.8,0.296,S6,10,766174,9257549,2192600
4106,0.8,0.296,S7,10,1150763,8872960,1773060
4107,0.8,0.296,S8,10,1386475,8637248,1906820
4108,0.8,0.296,S9,10,1312398,8711325,2053290
4109,0.8,0.296,S10,10,954957,9068766,1884680
4110,0.8,0.296,S1,50,2872537,7151186,7949150
4111,0.8,0.296,S2,50,2462934,7560789,10023723
4112,0.8,0.296,S3,50,2775145,7248578,8398900
4113,0.8,0.296,S4,50,3124372,6899351,10023723
4114,0.8,0.296,S5,50,2538596,7485127,8089250
4115,0.8,0.296,S6,50,2799016,7224707,10023723
4116,0.8,0.296,S7,50,3139503,6884220,10023723
4117,0.8,0.296,S8,50,2804767,7218956,7826950
4118,0.8,0.296,S9,50,3150281,6873442,9980000
4119,0.8,0.296,S10,50,2441627,7582096,9214500
4120,0.8,0.296,S1,90,4520819,5502904,10023723
4121,0.8,0.296,S2,90,4606325,5417398,10023723
4122,0.8,0.296,S3,90,4651618,5372105,10023723
4123,0.8,0.296,S4,90,4471791,5551932,10023723
4124,0.8,0.296,S5,90,3662500,6361223,10023723
4125,0.8,0.296,S6,90,4573336,5450387,10023723
4126,0.8,0.296,S7,90,3344583,6679140,10023723
4127,0.8,0.296,S8,90,3373861,6649862,10023723
4128,0.8,0.296,S9,90,4714130,5309593,10023723
4129,0.8,0.296,S10,90,3643775,6379948,10023723
4130,0.8,0.296,S1,130,4835301,5188422,10023723
4131,0.8,0.296,S2,130,4239002,5784721,10023723
4132,0.8,0.296,S3,130,4072845,5950878,10023723
4133,0.8,0.296,S4,130,5149044,4874679,10023723
4134,0.8,0.296,S5,130,4332904,5690819,10023723
4135,0.8,0.296,S6,130,5111685,4912038,10023723
4136,0.8,0.296,S7,130,3374774,6648949,10023723
4137,0.8,0.296,S8,130,4289973,5733750,10023723
4138,0.8,0.296,S9,130,4161190,5862533,10023723
4139,0.8,0.296,S10,130,3681845,6341878,10023723
4140,0.8,0.296,S1,170,5074554,4949169,10023723
4141,0.8,0.296,S2,170,5685456,4338267,10023723
4142,0.8,0.296,S3,170,4159512,5864211,10023723
4143,0.8,0.296,S4,170,5994017,4029706,10023723
4144,0.8,0.296,S5,170,4259347,5764376,10023723
4145,0.8,0.296,S6,170,5627942,4395781,10023723
4146,0.8,0.296,S7,170,6137825,3885898,10023723
4147,0.8,0.296,S8,170,4309142,5714581,10023723
4148,0.8,0.296,S9,170,3744573,6279150,10023723
4149,0.8,0.296,S10,170,4601153,5422570,10023723
4150,0.8,0.308,S1,10,1075133,8948590,1915060
4151,0.8,0.308,S2,10,842924,9180799,1906280
4152,0.8,0.308,S3,10,1046507,8977216,2106330
4153,0.8,0.308,S4,10,1046247,8977476,2365990
4154,0.8,0.308,S5,10,1176234,8847489,1771960
4155,0.8,0.308,S6,10,825682,9198041,1745070
4156,0.8,0.308,S7,10,998868,9024855,2229820
4157,0.8,0.308,S8,10,767053,9256670,1863020
4158,0.8,0.308,S9,10,1109372,8914351,1846950
4159,0.8,0.308,S10,10,798427,9225296,2676040
4160,0.8,0.308,S1,50,2775630,7248093,7672300
4161,0.8,0.308,S2,50,2930435,7093288,9367250
4162,0.8,0.308,S3,50,2031547,7992176,9913600
4163,0.8,0.308,S4,50,2311961,7711762,7384750
4164,0.8,0.308,S5,50,2248201,7775522,7703100
4165,0.8,0.308,S6,50,2586593,7437130,9909550
4166,0.8,0.308,S7,50,985385,9038338,10023723
4167,0.8,0.308,S8,50,2665569,7358154,9044200
4168,0.8,0.308,S9,50,2632656,7391067,7015900
4169,0.8,0.308,S10,50,1063552,8960171,10023723
4170,0.8,0.308,S1,90,3829026,6194697,10023723
4171,0.8,0.308,S2,90,4282643,5741080,10023723
4172,0.8,0.308,S3,90,3766075,6257648,10023723
4173,0.8,0.308,S4,90,4401774,5621949,10023723
4174,0.8,0.308,S5,90,3701783,6321940,10023723
4175,0.8,0.308,S6,90,4375249,5648474,10023723
4176,0.8,0.308,S7,90,3844143,6179580,10023723
4177,0.8,0.308,S8,90,3537172,6486551,10023723
4178,0.8,0.308,S9,90,4446371,5577352,10023723
4179,0.8,0.308,S10,90,3007204,7016519,10023723
4180,0.8,0.308,S1,130,5163933,4859790,10023723
4181,0.8,0.308,S2,130,3906705,6117018,10023723
4182,0.8,0.308,S3,130,4197049,5826674,10023723
4183,0.8,0.308,S4,130,4304947,5718776,10023723
4184,0.8,0.308,S5,130,4127569,5896154,10023723
4185,0.8,0.308,S6,130,3728819,6294904,10023723
4186,0.8,0.308,S7,130,5367619,4656104,10023723
4187,0.8,0.308,S8,130,4195761,5827962,10023723
4188,0.8,0.308,S9,130,4043370,5980353,10023723
4189,0.8,0.308,S10,130,5446465,4577258,10023723
4190,0.8,0.308,S1,170,5737461,4286262,10023723
4191,0.8,0.308,S2,170,3470553,6553170,10023723
4192,0.8,0.308,S3,170,4366399,5657324,10023723
4193,0.8,0.308,S4,170,4498886,5524837,10023723
4194,0.8,0.308,S5,170,5443831,4579892,10023723
4195,0.8,0.308,S6,170,5666486,4357237,10023723
4196,0.8,0.308,S7,170,3161062,6862661,10023723
4197,0.8,0.308,S8,170,4375994,5647729,10023723
4198,0.8,0.308,S9,170,5779947,4243776,10023723
4199,0.8,0.308,S10,170,3156225,6867498,10023723
4200,0.8,0.333,S1,10,1114133,8909590,1846970
4201,0.8,0.333,S2,10,1023574,9000149,2162920
4202,0.8,0.333,S3,10,1069609,8954114,1796520
4203,0.8,0.333,S4,10,1524319,8499404,2077980
4204,0.8,0.333,S5,10,1094353,8929370,1964940
4205,0.8,0.333,S6,10,1081809,8941914,2781400
4206,0.8,0.333,S7,10,843010,9180713,2111200
4207,0.8,0.333,S8,10,903319,9120404,2102130
4208,0.8,0.333,S9,10,1414637,8609086,1817460
4209,0.8,0.333,S10,10,899712,9124011,2404240
4210,0.8,0.333,S1,50,2507216,7516507,9865800
4211,0.8,0.333,S2,50,2489952,7533771,7034000
4212,0.8,0.333,S3,50,2808691,7215032,10023723
4213,0.8,0.333,S4,50,3111662,6912061,10023723
4214,0.8,0.333,S5,50,2798658,7225065,9995200
4215,0.8,0.333,S6,50,2579544,7444179,7807900
4216,0.8,0.333,S7,50,2890578,7133145,9631500
4217,0.8,0.333,S8,50,3135332,6888391,9842700
4218,0.8,0.333,S9,50,2994543,7029180,8745150
4219,0.8,0.333,S10,50,3051395,6972328,10023723
4220,0.8,0.333,S1,90,4440419,5583304,10023723
4221,0.8,0.333,S2,90,4692808,5330915,10023723
4222,0.8,0.333,S3,90,4636011,5387712,10023723
4223,0.8,0.333,S4,90,3925901,6097822,10023723
4224,0.8,0.333,S5,90,3567383,6456340,10023723
4225,0.8,0.333,S6,90,3661010,6362713,10023723
4226,0.8,0.333,S7,90,4800927,5222796,10023723
4227,0.8,0.333,S8,90,2738276,7285447,10023723
4228,0.8,0.333,S9,90,4573337,5450386,10023723
4229,0.8,0.333,S10,90,3406510,6617213,10023723
4230,0.8,0.333,S1,130,4300905,5722818,10023723
4231,0.8,0.333,S2,130,4419600,5604123,10023723
4232,0.8,0.333,S3,130,4587959,5435764,10023723
4233,0.8,0.333,S4,130,4552553,5471170,10023723
4234,0.8,0.333,S5,130,4782228,5241495,10023723
4235,0.8,0.333,S6,130,4161948,5861775,10023723
4236,0.8,0.333,S7,130,3958042,6065681,10023723
4237,0.8,0.333,S8,130,3295138,6728585,10023723
4238,0.8,0.333,S9,130,4761438,5262285,10023723
4239,0.8,0.333,S10,130,4207574,5816149,10023723
4240,0.8,0.333,S1,170,4147506,5876217,10023723
4241,0.8,0.333,S2,170,4432447,5591276,10023723
4242,0.8,0.333,S3,170,3998643,6025080,10023723
4243,0.8,0.333,S4,170,5657194,4366529,10023723
4244,0.8,0.333,S5,170,4428148,5595575,10023723
4245,0.8,0.333,S6,170,3829305,6194418,10023723
4246,0.8,0.333,S7,170,4037613,5986110,10023723
4247,0.8,0.333,S8,170,5438294,4585429,10023723
4248,0.8,0.333,S9,170,4550799,5472924,10023723
4249,0.8,0.333,S10,170,5684073,4339650,10023723
4250,0.8,0.348,S1,10,1161174,8862549,2525840
4251,0.8,0.348,S2,10,1273032,8750691,2121930
4252,0.8,0.348,S3,10,743382,9280341,1615280
4253,0.8,0.348,S4,10,1239846,8783877,2110670
4254,0.8,0.348,S5,10,616592,9407131,1418850
4255,0.8,0.348,S6,10,819837,9203886,1748610
4256,0.8,0.348,S7,10,1251854,8771869,2288780
4257,0.8,0.348,S8,10,787398,9236325,1950670
4258,0.8,0.348,S9,10,711127,9312596,1998840
4259,0.8,0.348,S10,10,1247669,8776054,2076010
4260,0.8,0.348,S1,50,2969347,7054376,8962500
4261,0.8,0.348,S2,50,2439085,7584638,7945650
4262,0.8,0.348,S3,50,3037711,6986012,9476750
4263,0.8,0.348,S4,50,2790135,7233588,9448300
4264,0.8,0.348,S5,50,3005101,7018622,10023723
4265,0.8,0.348,S6,50,2934137,7089586,7948000
4266,0.8,0.348,S7,50,2540659,7483064,10023723
4267,0.8,0.348,S8,50,2522151,7501572,7104550
4268,0.8,0.348,S9,50,3181286,6842437,10023723
4269,0.8,0.348,S10,50,2605109,7418614,7747000
4270,0.8,0.348,S1,90,4527942,5495781,10023723
4271,0.8,0.348,S2,90,4682123,5341600,10023723
4272,0.8,0.348,S3,90,4430719,5593004,10023723
4273,0.8,0.348,S4,90,4330944,5692779,10023723
4274,0.8,0.348,S5,90,4324844,5698879,10023723
4275,0.8,0.348,S6,90,4240676,5783047,10023723
4276,0.8,0.348,S7,90,4914821,5108902,10023723
4277,0.8,0.348,S8,90,4064517,5959206,10023723
4278,0.8,0.348,S9,90,3831740,6191983,10023723
4279,0.8,0.348,S10,90,3899159,6124564,10023723
4280,0.8,0.348,S1,130,5705583,4318140,10023723
4281,0.8,0.348,S2,130,5438976,4584747,10023723
4282,0.8,0.348,S3,130,5015463,5008260,10023723
4283,0.8,0.348,S4,130,4954404,5069319,10023723
