,Slack,SD,File,Machines,Accepted Load,Rejected Load,Available Resource
3799,0.7,0.318,S10,170,4121661,5412423,9534084
3800,0.7,0.333,S1,10,1260283,8273801,2291270
3801,0.7,0.333,S2,10,1003893,8530191,2219240
3802,0.7,0.333,S3,10,1344797,8189287,1738560
3803,0.7,0.333,S4,10,1048120,8485964,1823690
3804,0.7,0.333,S5,10,993941,8540143,1575680
3805,0.7,0.333,S6,10,1368926,8165158,1712290
3806,0.7,0.333,S7,10,861105,8672979,1886260
3807,0.7,0.333,S8,10,1376681,8157403,1888480
3808,0.7,0.333,S9,10,1153662,8380422,2485100
3809,0.7,0.333,S10,10,1274775,8259309,2021920
3810,0.7,0.333,S1,50,3373391,6160693,8512250
3811,0.7,0.333,S2,50,1952451,7581633,5737950
3812,0.7,0.333,S3,50,2410381,7123703,6194950
3813,0.7,0.333,S4,50,2480450,7053634,5931450
3814,0.7,0.333,S5,50,3298156,6235928,8132050
3815,0.7,0.333,S6,50,3415033,6119051,7957700
3816,0.7,0.333,S7,50,3100751,6433333,8687000
3817,0.7,0.333,S8,50,2879244,6654840,7719000
3818,0.7,0.333,S9,50,1246983,8287101,9534084
3819,0.7,0.333,S10,50,2654928,6879156,7813800
3820,0.7,0.333,S1,90,3490892,6043192,9534084
3821,0.7,0.333,S2,90,4721103,4812981,9534084
3822,0.7,0.333,S3,90,3354071,6180013,9534084
3823,0.7,0.333,S4,90,3510105,6023979,9534084
3824,0.7,0.333,S5,90,5257518,4276566,9534084
3825,0.7,0.333,S6,90,4654051,4880033,9534084
3826,0.7,0.333,S7,90,3883309,5650775,9534084
3827,0.7,0.333,S8,90,3844767,5689317,9534084
3828,0.7,0.333,S9,90,5060939,4473145,9534084
3829,0.7,0.333,S10,90,3721259,5812825,9534084
3830,0.7,0.333,S1,130,4484142,5049942,9534084
3831,0.7,0.333,S2,130,3601097,5932987,9534084
3832,0.7,0.333,S3,130,3747374,5786710,9534084
3833,0.7,0.333,S4,130,4313446,5220638,9534084
3834,0.7,0.333,S5,130,5528191,4005893,9534084
3835,0.7,0.333,S6,130,4759041,4775043,9534084
3836,0.7,0.333,S7,130,4723555,4810529,9534084
3837,0.7,0.333,S8,130,4741357,4792727,9534084
3838,0.7,0.333,S9,130,4969909,4564175,9534084
3839,0.7,0.333,S10,130,4773069,4761015,9534084
3840,0.7,0.333,S1,170,3397740,6136344,9534084
3841,0.7,0.333,S2,170,3566778,5967306,9534084
3842,0.7,0.333,S3,170,3764339,5769745,9534084
3843,0.7,0.333,S4,170,4993111,4540973,9534084
3844,0.7,0.333,S5,170,5538742,3995342,9534084
3845,0.7,0.333,S6,170,4899255,4634829,9534084
3846,0.7,0.333,S7,170,4546757,4987327,9534084
3847,0.7,0.333,S8,170,4077270,5456814,9534084
3848,0.7,0.333,S9,170,2638694,6895390,9534084
3849,0.7,0.333,S10,170,4575851,4958233,9534084
3850,0.8,0.4,S1,10,895278,8638806,1680900
3851,0.8,0.4,S2,10,951902,8582182,1868010
3852,0.8,0.4,S3,10,1272364,8261720,1644350
3853,0.8,0.4,S4,10,1007482,8526602,1792020
3854,0.8,0.4,S5,10,733654,8800430,2453420
3855,0.8,0.4,S6,10,1316780,8217304,1899200
3856,0.8,0.4,S7,10,1306731,8227353,1639420
3857,0.8,0.4,S8,10,910439,8623645,1737510
3858,0.8,0.4,S9,10,966734,8567350,1564000
3859,0.8,0.4,S10,10,1155268,8378816,1645390
3860,0.8,0.4,S1,50,3137940,6396144,8348400
3861,0.8,0.4,S2,50,2727830,6806254,9534084
3862,0.8,0.4,S3,50,2639086,6894998,8743950
3863,0.8,0.4,S4,50,2936842,6597242,6997800
3864,0.8,0.4,S5,50,2488850,7045234,8286400
3865,0.8,0.4,S6,50,3367730,6166354,8780300
3866,0.8,0.4,S7,50,2276456,7257628,8999350
3867,0.8,0.4,S8,50,2956405,6577679,7630550
3868,0.8,0.4,S9,50,2818987,6715097,9416750
3869,0.8,0.4,S10,50,3178905,6355179,7421250
3870,0.8,0.4,S1,90,5470040,4064044,9534084
3871,0.8,0.4,S2,90,4841607,4692477,9534084
3872,0.8,0.4,S3,90,3534798,5999286,9534084
3873,0.8,0.4,S4,90,3865829,5668255,9534084
3874,0.8,0.4,S5,90,4077175,5456909,9534084
3875,0.8,0.4,S6,90,4282638,5251446,9534084
3876,0.8,0.4,S7,90,3627284,5906800,9534084
3877,0.8,0.4,S8,90,3480475,6053609,9534084
3878,0.8,0.4,S9,90,5719831,3814253,9534084
3879,0.8,0.4,S10,90,5120415,4413669,9534084
3880,0.8,0.4,S1,130,4139411,5394673,9534084
3881,0.8,0.4,S2,130,5472439,4061645,9534084
3882,0.8,0.4,S3,130,4277112,5256972,9534084
3883,0.8,0.4,S4,130,5483095,4050989,9534084
3884,0.8,0.4,S5,130,3977194,5556890,9534084
3885,0.8,0.4,S6,130,4295621,5238463,9534084
3886,0.8,0.4,S7,130,4077247,5456837,9534084
3887,0.8,0.4,S8,130,4369253,5164831,9534084
3888,0.8,0.4,S9,130,3645973,5888111,9534084
3889,0.8,0.4,S10,130,5506118,4027966,9534084
3890,0.8,0.4,S1,170,3763780,5770304,9534084
3891,0.8,0.4,S2,170,3274312,6259772,9534084
3892,0.8,0.4,S3,170,3992319,5541765,9534084
3893,0.8,0.4,S4,170,5515813,4018271,9534084
3894,0.8,0.4,S5,170,4079464,5454620,9534084
3895,0.8,0.4,S6,170,4340630,5193454,9534084
3896,0.8,0.4,S7,170,3844261,5689823,9534084
3897,0.8,0.4,S8,170,4517579,5016505,9534084
3898,0.8,0.4,S9,170,4175526,5358558,9534084
3899,0.8,0.4,S10,170,4499326,5034758,9534084
3900,0.8,0.32,S1,10,993215,8540869,1740570
3901,0.8,0.32,S2,10,855733,8678351,1670970
3902,0.8,0.32,S3,10,1170387,8363697,1398440
3903,0.8,0.32,S4,10,1066328,8467756,2034600
3904,0.8,0.32,S5,10,1274787,8259297,1871880
3905,0.8,0.32,S6,10,1475204,8058880,2595560
3906,0.8,0.32,S7,10,1044127,8489957,2063150
3907,0.8,0.32,S8,10,1014668,8519416,2013970
3908,0.8,0.32,S9,10,1297127,8236957,1674730
3909,0.8,0.32,S10,10,749177,8784907,1517250
3910,0.8,0.32,S1,50,1483684,8050400,9534084
3911,0.8,0.32,S2,50,3118371,6415713,7818050
3912,0.8,0.32,S3,50,2472433,7061651,8339150
3913,0.8,0.32,S4,50,1281255,8252829,9534084
3914,0.8,0.32,S5,50,2967514,6566570,7529450
3915,0.8,0.32,S6,50,2621985,6912099,9534084
3916,0.8,0.32,S7,50,2900291,6633793,8208600
3917,0.8,0.32,S8,50,3110932,6423152,7867600
3918,0.8,0.32,S9,50,2216196,7317888,5888750
3919,0.8,0.32,S10,50,2881201,6652883,9161750
3920,0.8,0.32,S1,90,4265346,5268738,9534084
3921,0.8,0.32,S2,90,4749881,4784203,9534084
3922,0.8,0.32,S3,90,4788524,4745560,9534084
3923,0.8,0.32,S4,90,3421051,6113033,9534084
3924,0.8,0.32,S5,90,4703354,4830730,9534084
3925,0.8,0.32,S6,90,4772071,4762013,9534084
3926,0.8,0.32,S7,90,4175025,5359059,9534084
3927,0.8,0.32,S8,90,4095672,5438412,9534084
3928,0.8,0.32,S9,90,3720038,5814046,9534084
3929,0.8,0.32,S10,90,3885137,5648947,9534084
3930,0.8,0.32,S1,130,5953209,3580875,9534084
3931,0.8,0.32,S2,130,4020472,5513612,9534084
3932,0.8,0.32,S3,130,4867341,4666743,9534084
3933,0.8,0.32,S4,130,3952594,5581490,9534084
3934,0.8,0.32,S5,130,5596178,3937906,9534084
3935,0.8,0.32,S6,130,3413643,6120441,9534084
3936,0.8,0.32,S7,130,4236577,5297507,9534084
3937,0.8,0.32,S8,130,5238154,4295930,9534084
3938,0.8,0.32,S9,130,4010808,5523276,9534084
3939,0.8,0.32,S10,130,4553818,4980266,9534084
3940,0.8,0.32,S1,170,5433301,4100783,9534084
3941,0.8,0.32,S2,170,5547834,3986250,9534084
3942,0.8,0.32,S3,170,4995676,4538408,9534084
3943,0.8,0.32,S4,170,3777669,5756415,9534084
3944,0.8,0.32,S5,170,5745842,3788242,9534084
3945,0.8,0.32,S6,170,5321769,4212315,9534084
3946,0.8,0.32,S7,170,4492589,5041495,9534084
3947,0.8,0.32,S8,170,5216724,4317360,9534084
3948,0.8,0.32,S9,170,3857140,5676944,9534084
3949,0.8,0.32,S10,170,3913422,5620662,9534084
3950,0.8,0.267,S1,10,866317,8667767,2022120
3951,0.8,0.267,S2,10,934337,8599747,1718830
3952,0.8,0.267,S3,10,904980,8629104,1649590
3953,0.8,0.267,S4,10,1033732,8500352,1746770
3954,0.8,0.267,S5,10,936882,8597202,1444590
3955,0.8,0.267,S6,10,971834,8562250,1875970
3956,0.8,0.267,S7,10,1375630,8158454,2040410
3957,0.8,0.267,S8,10,941440,8592644,1850030
3958,0.8,0.267,S9,10,1054587,8479497,1431720
3959,0.8,0.267,S10,10,853269,8680815,1667270
3960,0.8,0.267,S1,50,2817238,6716846,9534084
3961,0.8,0.267,S2,50,3286205,6247879,8261150
3962,0.8,0.267,S3,50,3307311,6226773,8381100
3963,0.8,0.267,S4,50,2820525,6713559,9534084
3964,0.8,0.267,S5,50,3398172,6135912,9534084
3965,0.8,0.267,S6,50,2533789,7000295,9017800
3966,0.8,0.267,S7,50,3139173,6394911,9534084
3967,0.8,0.267,S8,50,2926176,6607908,9249900
3968,0.8,0.267,S9,50,2808188,6725896,8744000
3969,0.8,0.267,S10,50,3184142,6349942,9172950
3970,0.8,0.267,S1,90,4215633,5318451,9534084
3971,0.8,0.267,S2,90,4897330,4636754,9534084
3972,0.8,0.267,S3,90,3556449,5977635,9534084
3973,0.8,0.267,S4,90,4792805,4741279,9534084
3974,0.8,0.267,S5,90,3200006,6334078,9534084
3975,0.8,0.267,S6,90,3522595,6011489,9534084
3976,0.8,0.267,S7,90,4738615,4795469,9534084
3977,0.8,0.267,S8,90,5030414,4503670,9534084
3978,0.8,0.267,S9,90,4152755,5381329,9534084
3979,0.8,0.267,S10,90,5104142,4429942,9534084
3980,0.8,0.267,S1,130,4077255,5456829,9534084
3981,0.8,0.267,S2,130,5059879,4474205,9534084
3982,0.8,0.267,S3,130,5609288,3924796,9534084
3983,0.8,0.267,S4,130,4741918,4792166,9534084
3984,0.8,0.267,S5,130,3456745,6077339,9534084
3985,0.8,0.267,S6,130,3939678,5594406,9534084
3986,0.8,0.267,S7,130,4535528,4998556,9534084
3987,0.8,0.267,S8,130,3735634,5798450,9534084
3988,0.8,0.267,S9,130,4663319,4870765,9534084
3989,0.8,0.267,S10,130,4510326,5023758,9534084
3990,0.8,0.267,S1,170,3610671,5923413,9534084
3991,0.8,0.267,S2,170,5266184,4267900,9534084
3992,0.8,0.267,S3,170,4102740,5431344,9534084
3993,0.8,0.267,S4,170,3967513,5566571,9534084
3994,0.8,0.267,S5,170,3445795,6088289,9534084
3995,0.8,0.267,S6,170,4051708,5482376,9534084
3996,0.8,0.267,S7,170,5791131,3742953,9534084
3997,0.8,0.267,S8,170,5438099,4095985,9534084
3998,0.8,0.267,S9,170,3283780,6250304,9534084
3999,0.8,0.267,S10,170,4317449,5216635,9534084
4000,0.8,0.276,S1,10,1084694,8449390,1634070
4001,0.8,0.276,S2,10,810105,8723979,2096980
4002,0.8,0.276,S3,10,1012538,8521546,2046690
4003,0.8,0.276,S4,10,865271,8668813,1724480
4004,0.8,0.276,S5,10,980886,8553198,2010370
4005,0.8,0.276,S6,10,909225,8624859,1727720
4006,0.8,0.276,S7,10,823058,8711026,1711600
4007,0.8,0.276,S8,10,1068907,8465177,1908630
4008,0.8,0.276,S9,10,806088,8727996,1860250
4009,0.8,0.276,S10,10,769962,8764122,2084400
4010,0.8,0.276,S1,50,2179319,7354765,9222650
4011,0.8,0.276,S2,50,2898315,6635769,9534084
4012,0.8,0.276,S3,50,2562757,6971327,9534084
4013,0.8,0.276,S4,50,2770077,6764007,8068350
4014,0.8,0.276,S5,50,3322752,6211332,8887550
4015,0.8,0.276,S6,50,2740313,6793771,9534084
4016,0.8,0.276,S7,50,2503195,7030889,6823750
4017,0.8,0.276,S8,50,3034373,6499711,9534084
4018,0.8,0.276,S9,50,3503856,6030228,9534084
4019,0.8,0.276,S10,50,3217308,6316776,8505150
4020,0.8,0.276,S1,90,3849450,5684634,9534084
4021,0.8,0.276,S2,90,3336901,6197183,9534084
4022,0.8,0.276,S3,90,4465703,5068381,9534084
4023,0.8,0.276,S4,90,4172473,5361611,9534084
4024,0.8,0.276,S5,90,4432667,5101417,9534084
4025,0.8,0.276,S6,90,4132402,5401682,9534084
4026,0.8,0.276,S7,90,3468760,6065324,9534084
4027,0.8,0.276,S8,90,4486658,5047426,9534084
4028,0.8,0.276,S9,90,2979809,6554275,9534084
4029,0.8,0.276,S10,90,4625005,4909079,9534084
4030,0.8,0.276,S1,130,4007534,5526550,9534084
4031,0.8,0.276,S2,130,3785215,5748869,9534084
4032,0.8,0.276,S3,130,4443620,5090464,9534084
4033,0.8,0.276,S4,130,4220254,5313830,9534084
4034,0.8,0.276,S5,130,4320357,5213727,9534084
4035,0.8,0.276,S6,130,3814571,5719513,9534084
4036,0.8,0.276,S7,130,3643078,5891006,9534084
4037,0.8,0.276,S8,130,5131874,4402210,9534084
4038,0.8,0.276,S9,130,3995746,5538338,9534084
4039,0.8,0.276,S10,130,4091791,5442293,9534084
4040,0.8,0.276,S1,170,4202717,5331367,9534084
4041,0.8,0.276,S2,170,3965634,5568450,9534084
4042,0.8,0.276,S3,170,4943940,4590144,9534084
4043,0.8,0.276,S4,170,4274699,5259385,9534084
4044,0.8,0.276,S5,170,5467914,4066170,9534084
4045,0.8,0.276,S6,170,4139023,5395061,9534084
4046,0.8,0.276,S7,170,3745461,5788623,9534084
4047,0.8,0.276,S8,170,3815481,5718603,9534084
4048,0.8,0.276,S9,170,3558158,5975926,9534084
4049,0.8,0.276,S10,170,4546735,4987349,9534084
4050,0.8,0.286,S1,10,818162,8715922,1814980
4051,0.8,0.286,S2,10,748353,8785731,1349010
4052,0.8,0.286,S3,10,1421754,8112330,2101170
4053,0.8,0.286,S4,10,955247,8578837,2357240
4054,0.8,0.286,S5,10,1178440,8355644,1383900
4055,0.8,0.286,S6,10,1055873,8478211,1847830
4056,0.8,0.286,S7,10,1117178,8416906,1545460
4057,0.8,0.286,S8,10,1002862,8531222,1900780
4058,0.8,0.286,S9,10,1402078,8132006,2020970
4059,0.8,0.286,S10,10,854642,8679442,1737450
4060,0.8,0.286,S1,50,3248204,6285880,8683950
4061,0.8,0.286,S2,50,3109795,6424289,8127300
4062,0.8,0.286,S3,50,3017637,6516447,9534084
4063,0.8,0.286,S4,50,2612174,6921910,8229050
4064,0.8,0.286,S5,50,2923494,6610590,9500400
4065,0.8,0.286,S6,50,2693004,6841080,9012200
4066,0.8,0.286,S7,50,2445630,7088454,8193600
4067,0.8,0.286,S8,50,2635652,6898432,7915450
4068,0.8,0.286,S9,50,2430194,7103890,5864400
4069,0.8,0.286,S10,50,2927870,6606214,7957400
4070,0.8,0.286,S1,90,3831353,5702731,9534084
4071,0.8,0.286,S2,90,3927462,5606622,9534084
4072,0.8,0.286,S3,90,4508912,5025172,9534084
4073,0.8,0.286,S4,90,3693706,5840378,9534084
4074,0.8,0.286,S5,90,3989737,5544347,9534084
4075,0.8,0.286,S6,90,5142955,4391129,9534084
4076,0.8,0.286,S7,90,4186784,5347300,9534084
4077,0.8,0.286,S8,90,5719723,3814361,9534084
4078,0.8,0.286,S9,90,4307397,5226687,9534084
4079,0.8,0.286,S10,90,3710012,5824072,9534084
4080,0.8,0.286,S1,130,5092186,4441898,9534084
4081,0.8,0.286,S2,130,3958368,5575716,9534084
4082,0.8,0.286,S3,130,4029434,5504650,9534084
4083,0.8,0.286,S4,130,5471298,4062786,9534084
4084,0.8,0.286,S5,130,4392849,5141235,9534084
4085,0.8,0.286,S6,130,5581859,3952225,9534084
4086,0.8,0.286,S7,130,3486402,6047682,9534084
4087,0.8,0.286,S8,130,3979202,5554882,9534084
4088,0.8,0.286,S9,130,4616321,4917763,9534084
4089,0.8,0.286,S10,130,4259694,5274390,9534084
4090,0.8,0.286,S1,170,3891493,5642591,9534084
4091,0.8,0.286,S2,170,4002253,5531831,9534084
4092,0.8,0.286,S3,170,5601861,3932223,9534084
4093,0.8,0.286,S4,170,1633993,7900091,9534084
4094,0.8,0.286,S5,170,4221462,5312622,9534084
4095,0.8,0.286,S6,170,5454787,4079297,9534084
4096,0.8,0.286,S7,170,3795670,5738414,9534084
4097,0.8,0.286,S8,170,3047636,6486448,9534084
4098,0.8,0.286,S9,170,4103090,5430994,9534084
4099,0.8,0.286,S10,170,3887662,5646422,9534084
4100,0.8,0.296,S1,10,737136,8796948,1289720
4101,0.8,0.296,S2,10,1214395,8319689,1603680
4102,0.8,0.296,S3,10,595189,8938895,1695450
4103,0.8,0.296,S4,10,663639,8870445,2490030
4104,0.8,0.296,S5,10,820792,8713292,1628730
4105,0.8,0.296,S6,10,692205,8841879,2130340
4106,0.8,0.296,S7,10,958950,8575134,2041500
4107,0.8,0.296,S8,10,1244205,8289879,1602240
4108,0.8,0.296,S9,10,1207251,8326833,1842860
4109,0.8,0.296,S10,10,1260811,8273273,1638160
4110,0.8,0.296,S1,50,3496512,6037572,9534084
4111,0.8,0.296,S2,50,2660175,6873909,8279200
4112,0.8,0.296,S3,50,2495321,7038763,8294700
4113,0.8,0.296,S4,50,1168252,8365832,9534084
4114,0.8,0.296,S5,50,3353561,6180523,9514350
4115,0.8,0.296,S6,50,2493725,7040359,7987850
4116,0.8,0.296,S7,50,2855238,6678846,9534084
4117,0.8,0.296,S8,50,3345157,6188927,8541850
4118,0.8,0.296,S9,50,2571400,6962684,9260700
4119,0.8,0.296,S10,50,2615529,6918555,8359450
4120,0.8,0.296,S1,90,4050654,5483430,9534084
4121,0.8,0.296,S2,90,3353197,6180887,9534084
4122,0.8,0.296,S3,90,4914626,4619458,9534084
4123,0.8,0.296,S4,90,1543210,7990874,9534084
4124,0.8,0.296,S5,90,4996243,4537841,9534084
4125,0.8,0.296,S6,90,3906773,5627311,9534084
4126,0.8,0.296,S7,90,4682300,4851784,9534084
4127,0.8,0.296,S8,90,3695910,5838174,9534084
4128,0.8,0.296,S9,90,4767543,4766541,9534084
4129,0.8,0.296,S10,90,3590257,5943827,9534084
4130,0.8,0.296,S1,130,4525138,5008946,9534084
4131,0.8,0.296,S2,130,3750716,5783368,9534084
4132,0.8,0.296,S3,130,4972488,4561596,9534084
4133,0.8,0.296,S4,130,1748424,7785660,9534084
4134,0.8,0.296,S5,130,3555545,5978539,9534084
4135,0.8,0.296,S6,130,3370291,6163793,9534084
4136,0.8,0.296,S7,130,5199205,4334879,9534084
4137,0.8,0.296,S8,130,5699113,3834971,9534084
4138,0.8,0.296,S9,130,5588739,3945345,9534084
4139,0.8,0.296,S10,130,3934733,5599351,9534084
4140,0.8,0.296,S1,170,5599761,3934323,9534084
4141,0.8,0.296,S2,170,4177378,5356706,9534084
4142,0.8,0.296,S3,170,4680237,4853847,9534084
4143,0.8,0.296,S4,170,1745662,7788422,9534084
4144,0.8,0.296,S5,170,3980237,5553847,9534084
4145,0.8,0.296,S6,170,4240633,5293451,9534084
4146,0.8,0.296,S7,170,5313886,4220198,9534084
4147,0.8,0.296,S8,170,5739910,3794174,9534084
4148,0.8,0.296,S9,170,4565324,4968760,9534084
4149,0.8,0.296,S10,170,4026492,5507592,9534084
4150,0.8,0.308,S1,10,1012274,8521810,1865000
4151,0.8,0.308,S2,10,1264758,8269326,1714800
4152,0.8,0.308,S3,10,1035389,8498695,1534170
4153,0.8,0.308,S4,10,1223064,8311020,1655370
4154,0.8,0.308,S5,10,1373615,8160469,2054350
4155,0.8,0.308,S6,10,1423426,8110658,2023970
4156,0.8,0.308,S7,10,990686,8543398,1766760
4157,0.8,0.308,S8,10,962650,8571434,1415850
4158,0.8,0.308,S9,10,1229241,8304843,1714370
4159,0.8,0.308,S10,10,1356598,8177486,1819510
4160,0.8,0.308,S1,50,3369239,6164845,9107300
4161,0.8,0.308,S2,50,2542360,6991724,5709300
4162,0.8,0.308,S3,50,2624210,6909874,6020400
4163,0.8,0.308,S4,50,2635761,6898323,7679900
4164,0.8,0.308,S5,50,2566097,6967987,9534084
4165,0.8,0.308,S6,50,2402593,7131491,8318400
4166,0.8,0.308,S7,50,2665374,6868710,9534084
4167,0.8,0.308,S8,50,2758802,6775282,6728300
4168,0.8,0.308,S9,50,2582826,6951258,9534084
4169,0.8,0.308,S10,50,2573069,6961015,7855000
4170,0.8,0.308,S1,90,4740347,4793737,9534084
4171,0.8,0.308,S2,90,3828837,5705247,9534084
4172,0.8,0.308,S3,90,4546544,4987540,9534084
4173,0.8,0.308,S4,90,3954104,5579980,9534084
4174,0.8,0.308,S5,90,4299365,5234719,9534084
4175,0.8,0.308,S6,90,3668593,5865491,9534084
4176,0.8,0.308,S7,90,3688796,5845288,9534084
4177,0.8,0.308,S8,90,4781161,4752923,9534084
4178,0.8,0.308,S9,90,3984279,5549805,9534084
4179,0.8,0.308,S10,90,3887000,5647084,9534084
4180,0.8,0.308,S1,130,3839056,5695028,9534084
4181,0.8,0.308,S2,130,4231463,5302621,9534084
4182,0.8,0.308,S3,130,4678944,4855140,9534084
4183,0.8,0.308,S4,130,4619318,4914766,9534084
4184,0.8,0.308,S5,130,2056713,7477371,9534084
4185,0.8,0.308,S6,130,3745454,5788630,9534084
4186,0.8,0.308,S7,130,3902812,5631272,9534084
4187,0.8,0.308,S8,130,3841222,5692862,9534084
4188,0.8,0.308,S9,130,3915340,5618744,9534084
4189,0.8,0.308,S10,130,5358227,4175857,9534084
4190,0.8,0.308,S1,170,3657108,5876976,9534084
4191,0.8,0.308,S2,170,3901366,5632718,9534084
4192,0.8,0.308,S3,170,4843001,4691083,9534084
4193,0.8,0.308,S4,170,4562922,4971162,9534084
4194,0.8,0.308,S5,170,2656051,6878033,9534084
4195,0.8,0.308,S6,170,4053223,5480861,9534084
4196,0.8,0.308,S7,170,4283438,5250646,9534084
4197,0.8,0.308,S8,170,4817620,4716464,9534084
4198,0.8,0.308,S9,170,3748518,5785566,9534084
4199,0.8,0.308,S10,170,5154664,4379420,9534084
4200,0.8,0.333,S1,10,788937,8745147,1663340
4201,0.8,0.333,S2,10,1255496,8278588,1546830
4202,0.8,0.333,S3,10,1296876,8237208,1686480
4203,0.8,0.333,S4,10,1058867,8475217,1442910
4204,0.8,0.333,S5,10,676346,8857738,2103560
4205,0.8,0.333,S6,10,1151488,8382596,1786710
4206,0.8,0.333,S7,10,859379,8674705,2307120
4207,0.8,0.333,S8,10,1043914,8490170,1808670
4208,0.8,0.333,S9,10,1022691,8511393,1404630
4209,0.8,0.333,S10,10,1104275,8429809,2180690
4210,0.8,0.333,S1,50,2685929,6848155,8105400
4211,0.8,0.333,S2,50,2167173,7366911,9534084
4212,0.8,0.333,S3,50,2685482,6848602,8195700
4213,0.8,0.333,S4,50,3306888,6227196,8283600
4214,0.8,0.333,S5,50,1162150,8371934,9534084
4215,0.8,0.333,S6,50,3151669,6382415,8162800
4216,0.8,0.333,S7,50,2412015,7122069,7356900
4217,0.8,0.333,S8,50,2124942,7409142,9534084
4218,0.8,0.333,S9,50,3123546,6410538,9017550
4219,0.8,0.333,S10,50,2694816,6839268,7764050
4220,0.8,0.333,S1,90,3744906,5789178,9534084
4221,0.8,0.333,S2,90,4809139,4724945,9534084
4222,0.8,0.333,S3,90,3741667,5792417,9534084
4223,0.8,0.333,S4,90,4836445,4697639,9534084
4224,0.8,0.333,S5,90,1759894,7774190,9534084
4225,0.8,0.333,S6,90,3783476,5750608,9534084
4226,0.8,0.333,S7,90,5005318,4528766,9534084
4227,0.8,0.333,S8,90,3785066,5749018,9534084
4228,0.8,0.333,S9,90,4084080,5450004,9534084
4229,0.8,0.333,S10,90,4934229,4599855,9534084
4230,0.8,0.333,S1,130,5311997,4222087,9534084
4231,0.8,0.333,S2,130,5247594,4286490,9534084
4232,0.8,0.333,S3,130,4146919,5387165,9534084
4233,0.8,0.333,S4,130,5523038,4011046,9534084
4234,0.8,0.333,S5,130,5336078,4198006,9534084
4235,0.8,0.333,S6,130,4077769,5456315,9534084
4236,0.8,0.333,S7,130,3218733,6315351,9534084
4237,0.8,0.333,S8,130,3866495,5667589,9534084
4238,0.8,0.333,S9,130,5476115,4057969,9534084
4239,0.8,0.333,S10,130,4109094,5424990,9534084
4240,0.8,0.333,S1,170,4494577,5039507,9534084
4241,0.8,0.333,S2,170,2937749,6596335,9534084
4242,0.8,0.333,S3,170,4252653,5281431,9534084
4243,0.8,0.333,S4,170,5605885,3928199,9534084
4244,0.8,0.333,S5,170,2059821,7474263,9534084
4245,0.8,0.333,S6,170,4799495,4734589,9534084
4246,0.8,0.333,S7,170,5394036,4140048,9534084
4247,0.8,0.333,S8,170,3323076,6211008,9534084
4248,0.8,0.333,S9,170,4738114,4795970,9534084
4249,0.8,0.333,S10,170,5723957,3810127,9534084
4250,0.8,0.348,S1,10,1009910,8524174,1663050
4251,0.8,0.348,S2,10,921869,8612215,1734860
4252,0.8,0.348,S3,10,1379623,8154461,1711260
4253,0.8,0.348,S4,10,1441345,8092739,1863080
4254,0.8,0.348,S5,10,540765,8993319,2528030
4255,0.8,0.348,S6,10,1195400,8338684,2032200
4256,0.8,0.348,S7,10,1030470,8503614,1645120
4257,0.8,0.348,S8,10,1097986,8436098,1708190
4258,0.8,0.348,S9,10,1375748,8158336,1942670
4259,0.8,0.348,S10,10,1318228,8215856,1628960
4260,0.8,0.348,S1,50,3298586,6235498,8181200
4261,0.8,0.348,S2,50,2647791,6886293,9534084
4262,0.8,0.348,S3,50,2895777,6638307,7758550
4263,0.8,0.348,S4,50,2697305,6836779,7946650
4264,0.8,0.348,S5,50,1157141,8376943,9534084
4265,0.8,0.348,S6,50,3168673,6365411,9415150
4266,0.8,0.348,S7,50,2521449,7012635,7727950
4267,0.8,0.348,S8,50,2917156,6616928,9062950
4268,0.8,0.348,S9,50,2260572,7273512,7907450
4269,0.8,0.348,S10,50,2658531,6875553,7493700
4270,0.8,0.348,S1,90,3746727,5787357,9534084
4271,0.8,0.348,S2,90,3519849,6014235,9534084
4272,0.8,0.348,S3,90,3357110,6176974,9534084
4273,0.8,0.348,S4,90,3995497,5538587,9534084
4274,0.8,0.348,S5,90,2788385,6745699,9534084
4275,0.8,0.348,S6,90,4624393,4909691,9534084
4276,0.8,0.348,S7,90,5362532,4171552,9534084
4277,0.8,0.348,S8,90,4211652,5322432,9534084
4278,0.8,0.348,S9,90,3652349,5881735,9534084
4279,0.8,0.348,S10,90,4360689,5173395,9534084
4280,0.8,0.348,S1,130,5078652,4455432,9534084
4281,0.8,0.348,S2,130,3707793,5826291,9534084
4282,0.8,0.348,S3,130,3163699,6370385,9534084
4283,0.8,0.348,S4,130,4629237,4904847,9534084
4284,0.8,0.348,S5,130,1805919,7728165,9534084
4285,0.8,0.348,S6,130,5017855,4516229,9534084
4286,0.8,0.348,S7,130,3975203,5558881,9534084
4287,0.8,0.348,S8,130,4212077,5322007,9534084
4288,0.8,0.348,S9,130,4031599,5502485,9534084
4289,0.8,0.348,S10,130,4597091,4936993,9534084
4290,0.8,0.348,S1,170,4072845,5461239,9534084
4291,0.8,0.348,S2,170,3926274,5607810,9534084
4292,0.8,0.348,S3,170,3473574,6060510,9534084
4293,0.8,0.348,S4,170,4333007,5201077,9534084
4294,0.8,0.348,S5,170,2124570,7409514,9534084
4295,0.8,0.348,S6,170,4451746,5082338,9534084
4296,0.8,0.348,S7,170,4157862,5376222,9534084
4297,0.8,0.348,S8,170,4071166,5462918,9534084
4298,0.8,0.348,S9,170,4327592,5206492,9534084
