,Slack,SD,Machines,Accepted Load,Rejected Load,Available Resource
1580,0.8,0.308,40,2425922.8,15315227.2,7636064
1581,0.8,0.308,50,2844995.9,14896154.1,10114390
1582,0.8,0.308,60,3039667.6,14701482.4,12221106
1583,0.8,0.308,70,3607954.8,14133195.2,13752515
1584,0.8,0.308,80,3800110.2,13941039.8,15606619
1585,0.8,0.308,90,4504958.7,13236191.3,16380374
1586,0.8,0.308,100,4888190.6,12852959.4,17503010
1587,0.8,0.308,110,4873853.5,12867296.5,17731039
1588,0.8,0.308,120,5306949.1,12434200.9,17741150
1589,0.8,0.308,130,5390039.9,12351110.1,17741150
1590,0.8,0.308,140,6069313.4,11671836.6,17741150
1591,0.8,0.308,150,5865337.1,11875812.9,17741150
1592,0.8,0.308,160,6157763.8,11583386.2,17741150
1593,0.8,0.308,170,5980961.4,11760188.6,17741150
1594,0.8,0.308,180,6010482.8,11730667.2,17741150
1595,0.8,0.333,190,5736591.6,12004558.4,17741150
1596,0.8,0.333,10,1402612.1,16338537.9,2166107
1597,0.8,0.333,20,1716790.5,16024359.5,4170598
1598,0.8,0.333,30,1990051.7,15751098.3,5935956
1599,0.8,0.333,40,2397959.9,15343190.1,7989040
1600,0.8,0.333,50,2877462.3,14863687.7,9711365
1601,0.8,0.333,60,3099216.5,14641933.5,11865954
1602,0.8,0.333,70,3775941.3,13965208.7,13085884
1603,0.8,0.333,80,4228779.6,13512370.4,15256467
1604,0.8,0.333,90,4461951.9,13279198.1,16026604
1605,0.8,0.333,100,4963246.8,12777903.2,17731935
1606,0.8,0.333,110,5229986.7,12511163.3,17741150
1607,0.8,0.333,120,5584716.8,12156433.2,17741150
1608,0.8,0.333,130,5739945.7,12001204.3,17741150
1609,0.8,0.333,140,5574181.5,12166968.5,17741150
1610,0.8,0.333,150,6141025.8,11600124.2,17741150
1611,0.8,0.333,160,5990709.2,11750440.8,17741150
1612,0.8,0.333,170,6208606.4,11532543.6,17741150
1613,0.8,0.333,180,7004980.9,10736169.1,17741150
1615,0.8,0.348,10,1373937.8,16367212.2,2028270
1616,0.8,0.348,20,1904614.5,15836535.5,4375812
1617,0.8,0.348,30,2327191.7,15413958.3,6209913
1618,0.8,0.348,40,2572749.3,15168400.7,8046072
1619,0.8,0.348,50,2757991.1,14983158.9,9430415
1620,0.8,0.348,60,3390540.5,14350609.5,11108028
1621,0.8,0.348,70,3824653.3,13916496.7,13097210
1622,0.8,0.348,80,4137653.9,13603496.1,15825523
1623,0.8,0.348,90,4676472.1,13064677.9,16724345
1624,0.8,0.348,100,5224837.7,12516312.3,17591475
1625,0.8,0.348,110,5479673.6,12261476.4,17741150
1626,0.8,0.348,120,6017520.7,11723629.3,17741150
1627,0.8,0.348,130,5357285,12383865,17741150
1628,0.8,0.348,140,6318373.7,11422776.3,17741150
1629,0.8,0.348,150,5636552.3,12104597.7,17741150
1630,0.8,0.348,160,6528299.9,11212850.1,17741150
1631,0.8,0.348,170,6663559.6,11077590.4,17741150
1632,0.8,0.348,180,6407507,11333643,17741150
1634,0.8,0.364,10,1335894.8,16405255.2,2273526
1635,0.8,0.364,20,1867777.4,15873372.6,4316002
1636,0.8,0.364,30,2325135.2,15416014.8,6317217
1637,0.8,0.364,40,2251647.8,15489502.2,8735268
1638,0.8,0.364,50,2710784.9,15030365.1,9931495
1639,0.8,0.364,60,3079517.4,14661632.6,12173754
1640,0.8,0.364,70,3647613.9,14093536.1,14736428
1641,0.8,0.364,80,4100076.6,13641073.4,16396929
1642,0.8,0.364,90,4671201.9,13069948.1,16738098
1643,0.8,0.364,100,4943119.3,12798030.7,17732315
1644,0.8,0.364,110,5034038.4,12707111.6,17741150
1645,0.8,0.364,120,5082437.1,12658712.9,17741150
1646,0.8,0.364,130,5560924,12180226,17741150
1647,0.8,0.364,140,5487902.1,12253247.9,17741150
1648,0.8,0.364,150,6261450.2,11479699.8,17741150
1649,0.8,0.364,160,6044540.7,11696609.3,17741150
1650,0.8,0.364,170,5450948.5,12290201.5,17741150
1651,0.8,0.364,180,6255662.1,11485487.9,17741150
1653,0.8,0.381,10,1362990.6,16378159.4,2045844
1654,0.8,0.381,20,1918623.9,15822526.1,4052190
1655,0.8,0.381,30,2309549.2,15431600.8,6083916
1656,0.8,0.381,40,2510874.4,15230275.6,7777116
1657,0.8,0.381,50,2848543.6,14892606.4,9974650
1658,0.8,0.381,60,3530410.4,14210739.6,11249544
1659,0.8,0.381,70,3812641.1,13928508.9,12984027
1660,0.8,0.381,80,4262396.9,13478753.1,15179995
1661,0.8,0.381,90,4620895.6,13120254.4,16612494
1662,0.8,0.381,100,5091471.1,12649678.9,17648645
1663,0.8,0.381,110,5548251.4,12192898.6,17741150
1664,0.8,0.381,120,5722004.9,12019145.1,17741150
1665,0.8,0.381,130,5550780.7,12190369.3,17552294
1666,0.8,0.381,140,6162525.9,11578624.1,17741150
1667,0.8,0.381,150,6416159.7,11324990.3,17741150
1668,0.8,0.381,160,6399976.7,11341173.3,17741150
1669,0.8,0.381,170,6440959.1,11300190.9,17741150
1670,0.8,0.381,180,6505401.6,11235748.4,17741150
1672,0.9,0.3,10,1325154.8,16415995.2,2086679
1673,0.9,0.3,20,1859302.6,15881847.4,4425974
1674,0.9,0.3,30,2327932.9,15413217.1,6131688
1675,0.9,0.3,40,2328062.2,15413087.8,8199168
1676,0.9,0.3,50,2721991.6,15019158.4,9517875
1677,0.9,0.3,60,3089398.4,14651751.6,12014712
1678,0.9,0.3,70,3693344.4,14047805.6,14480977
1679,0.9,0.3,80,4146613.1,13594536.9,15461915
1680,0.9,0.3,90,4070702.6,13670447.4,16802015
1681,0.9,0.3,100,4882525.5,12858624.5,17692825
1682,0.9,0.3,110,5151551.9,12589598.1,17741150
1683,0.9,0.3,120,5517795.8,12223354.2,17741150
1684,0.9,0.3,130,5423501.9,12317648.1,17741150
1685,0.9,0.3,140,5521819.7,12219330.3,17741150
1686,0.9,0.3,150,5648326.3,12092823.7,17741150
1687,0.9,0.3,160,5115234.6,12625915.4,17741150
1688,0.9,0.3,170,6087157.8,11653992.2,17741150
1689,0.9,0.3,180,5319322.5,12421827.5,17741150
1691,0.9,0.31,10,1371192.7,16369957.3,2151690
1692,0.9,0.31,20,2048153.3,15692996.7,4207014
1693,0.9,0.31,30,1979504.1,15761645.9,6117063
1694,0.9,0.31,40,2060620.3,15680529.7,8418612
1695,0.9,0.31,50,2752268.7,14988881.3,10327455
1696,0.9,0.31,60,2947093.7,14794056.3,12362622
1697,0.9,0.31,70,3763538.9,13977611.1,13795810
1698,0.9,0.31,80,3937127.7,13804022.3,15234907
1699,0.9,0.31,90,4263494.8,13477655.2,17295512
1700,0.9,0.31,100,4806272.3,12934877.7,17663280
1701,0.9,0.31,110,4637034.6,13104115.4,17741150
1702,0.9,0.31,120,5270728.9,12470421.1,17741150
1703,0.9,0.31,130,5539417.7,12201732.3,17741150
1704,0.9,0.31,140,6038501.6,11702648.4,17741150
1705,0.9,0.31,150,5847971.7,11893178.3,17741150
1706,0.9,0.31,160,5761568.6,11979581.4,17741150
1707,0.9,0.31,170,6110184.8,11630965.2,17741150
1708,0.9,0.31,180,6413108.3,11328041.7,17741150
1710,0.9,0.36,10,1364476.7,16376673.3,2093817
1711,0.9,0.36,20,2217423.9,15523726.1,4333240
1712,0.9,0.36,30,1968219,15772931,6124299
1713,0.9,0.36,40,2245853.7,15495296.3,8242252
1714,0.9,0.36,50,2467676.6,15273473.4,10313610
1715,0.9,0.36,60,2956916.8,14784233.2,12209496
1716,0.9,0.36,70,3442733.2,14298416.8,13816677
1717,0.9,0.36,80,3851088.4,13890061.6,15089454
1718,0.9,0.36,90,3910126.5,13831023.5,17125358
1719,0.9,0.36,100,4145900,13595250,17720935
1720,0.9,0.36,110,4548353.7,13192796.3,17741150
1721,0.9,0.36,120,4789365.7,12951784.3,17741150
1722,0.9,0.36,130,5340174.4,12400975.6,17741150
1723,0.9,0.36,140,5093653.5,12647496.5,17741150
1724,0.9,0.36,150,4721015.3,13020134.7,17741150
1725,0.9,0.36,160,5146114.1,12595035.9,17741150
1726,0.9,0.36,170,5723532.9,12017617.1,17741150
1727,0.9,0.36,180,5496781.1,12244368.9,17741150
1729,0.9,0.45,10,1381793.8,16359356.2,2306440
1730,0.9,0.45,20,1736696.2,16004453.8,4264156
1731,0.9,0.45,30,2036392.9,15704757.1,5956305
1732,0.9,0.45,40,2091919.3,15649230.7,7960220
1733,0.9,0.45,50,2580557.8,15160592.2,10024470
1734,0.9,0.45,60,2828285.9,14912864.1,11937558
1735,0.9,0.45,70,2945387.8,14795762.2,14677572
1736,0.9,0.45,80,3496682.7,14244467.3,15559166
1737,0.9,0.45,90,4033589.4,13707560.6,16800709
1738,0.9,0.45,100,4474816.7,13266333.3,17741150
1739,0.9,0.45,110,4493730.8,13247419.2,17741150
1740,0.9,0.45,120,4876803.1,12864346.9,17741150
1741,0.9,0.45,130,5417722.9,12323427.1,17741150
1742,0.9,0.45,140,4743217.1,12997932.9,17741150
1743,0.9,0.45,150,5206677,12534473,17741150
1744,0.9,0.45,160,5431917.6,12309232.4,17741150
1745,0.9,0.45,170,4856210.4,12884939.6,17741150
1746,0.9,0.45,180,4885167.4,12855982.6,17741150
1748,0.9,0.321,10,1465870.5,16275279.5,2209368
1749,0.9,0.321,20,1910933.6,15830216.4,4474044
1750,0.9,0.321,30,1828147.4,15913002.6,6322929
1751,0.9,0.321,40,2126199.8,15614950.2,8127992
1752,0.9,0.321,50,2585728.6,15155421.4,10457690
1753,0.9,0.321,60,2879279.4,14861870.6,12325637
1754,0.9,0.321,70,3162069.5,14579080.5,14581182
1755,0.9,0.321,80,3871704.3,13869445.7,16085521
1756,0.9,0.321,90,4136800.5,13604349.5,17007980
1757,0.9,0.321,100,4690331.8,13050818.2,17672740
1758,0.9,0.321,110,5074896,12666254,17741150
1759,0.9,0.321,120,5305760,12435390,17741150
1760,0.9,0.321,130,5002704.9,12738445.1,17741150
1761,0.9,0.321,140,5258965.4,12482184.6,17741150
1762,0.9,0.321,150,5473889.7,12267260.3,17741150
1763,0.9,0.321,160,5556156.4,12184993.6,17741150
1764,0.9,0.321,170,5463849.8,12277300.2,17741150
1765,0.9,0.321,180,5543466.8,12197683.2,17741150
1767,0.9,0.333,10,1371527.4,16369622.6,2137732
1768,0.9,0.333,20,1935204.4,15805945.6,4478328
1769,0.9,0.333,30,2185843.5,15555306.5,6087780
1770,0.9,0.333,40,2227794.8,15513355.2,8112540
1771,0.9,0.333,50,2847712.3,14893437.7,10229030
1772,0.9,0.333,60,3007406.6,14733743.4,11070294
1773,0.9,0.333,70,3447410,14293740,13038144
1774,0.9,0.333,80,3913514.8,13827635.2,14699515
1775,0.9,0.333,90,4545786.7,13195363.3,16796957
1776,0.9,0.333,100,4576399,13164751,17486345
1777,0.9,0.333,110,4844489.1,12896660.9,17741150
1778,0.9,0.333,120,4696136,13045014,17741150
1779,0.9,0.333,130,5844385,11896765,17741150
1780,0.9,0.333,140,5405803.6,12335346.4,17741150
1781,0.9,0.333,150,5234175.9,12506974.1,17741150
1782,0.9,0.333,160,5691520.6,12049629.4,17741150
1783,0.9,0.333,170,5720522.6,12020627.4,17741150
1784,0.9,0.333,180,5801462.5,11939687.5,17741150
1786,0.9,0.346,10,1326856.3,16414293.7,2205046
1787,0.9,0.346,20,1852126.1,15889023.9,4435314
1788,0.9,0.346,30,2051969,15689181,5937573
1789,0.9,0.346,40,2130704.7,15610445.3,7888916
1790,0.9,0.346,50,2664859.1,15076290.9,9746550
1791,0.9,0.346,60,3151227.5,14589922.5,10959642
1792,0.9,0.346,70,3541269,14199881,13095222
1793,0.9,0.346,80,3860335.8,13880814.2,15044142
1794,0.9,0.346,90,4471306.6,13269843.4,16550997
1795,0.9,0.346,100,4425282.6,13315867.4,17625520
1796,0.9,0.346,110,5046145.3,12695004.7,17741150
1797,0.9,0.346,120,5215196.6,12525953.4,17741150
1798,0.9,0.346,130,5451543.3,12289606.7,17741150
1799,0.9,0.346,140,5831789.8,11909360.2,17741150
1800,0.9,0.346,150,5491123.4,12250026.6,17741150
1801,0.9,0.346,160,5788780.1,11952369.9,17741150
1802,0.9,0.346,170,6024004.3,11717145.7,17741150
1803,0.9,0.346,180,6057250.9,11683899.1,17741150
1805,0.9,0.375,10,1270462.7,16470687.3,2046316
1806,0.9,0.375,20,1855230.3,15885919.7,4268992
1807,0.9,0.375,30,2188032.3,15553117.7,6056376
1808,0.9,0.375,40,2484073.3,15257076.7,8113432
1809,0.9,0.375,50,2982406.4,14758743.6,8947110
1810,0.9,0.375,60,3203390.7,14537759.3,12102126
1811,0.9,0.375,70,3708587.8,14032562.2,13867497
1812,0.9,0.375,80,4103047,13638103,15602659
1813,0.9,0.375,90,4276777.3,13464372.7,17023884
1814,0.9,0.375,100,5084842.3,12656307.7,17683435
1815,0.9,0.375,110,5605707.9,12135442.1,17672486
1816,0.9,0.375,120,5642254.3,12098895.7,17741150
1817,0.9,0.375,130,5382013.1,12359136.9,17741150
1818,0.9,0.375,140,5606703.5,12134446.5,17741150
1819,0.9,0.375,150,6431830.3,11309319.7,17741150
1820,0.9,0.375,160,6259081.1,11482068.9,17741150
1821,0.9,0.375,170,5894227.6,11846922.4,17741150
1822,0.9,0.375,180,6585146.4,11156003.6,17741150
1824,0.9,0.391,10,1322413.2,16418736.8,2144701
1825,0.9,0.391,20,1414205.4,16326944.6,4331730
1826,0.9,0.391,30,1723207.8,16017942.2,5908380
1827,0.9,0.391,40,2339270.9,15401879.1,7874276
1828,0.9,0.391,50,2519339.1,15221810.9,10139955
1829,0.9,0.391,60,3000283.7,14740866.3,11957544
1830,0.9,0.391,70,3140852.4,14600297.6,14415254
1831,0.9,0.391,80,4045219.2,13695930.8,16076721
1832,0.9,0.391,90,4143503.3,13597646.7,17628904
1833,0.9,0.391,100,4879914.6,12861235.4,17535675
1834,0.9,0.391,110,4958778.2,12782371.8,17741150
1835,0.9,0.391,120,4992349.1,12748800.9,17741150
1836,0.9,0.391,130,5139540.2,12601609.8,17741150
1837,0.9,0.391,140,5110585.8,12630564.2,17741150
1838,0.9,0.391,150,4960115.5,12781034.5,17741150
1839,0.9,0.391,160,5843671.7,11897478.3,17741150
1840,0.9,0.391,170,5342413.1,12398736.9,17741150
1841,0.9,0.391,180,5369307.9,12371842.1,17741150
1843,0.9,0.409,10,1295171.6,16445978.4,2228892
1844,0.9,0.409,20,1839671.6,15901478.4,4511036
1845,0.9,0.409,30,2093495.4,15647654.6,6179859
1846,0.9,0.409,40,2053919.3,15687230.7,8506568
1847,0.9,0.409,50,2805548.4,14935601.6,10553625
1848,0.9,0.409,60,2864149.3,14877000.7,11426358
1849,0.9,0.409,70,3371685.3,14369464.7,14584332
1850,0.9,0.409,80,3682210.6,14058939.4,15623265
1851,0.9,0.409,90,4052139.9,13689010.1,17313348
1852,0.9,0.409,100,4198255.9,13542894.1,17707315
1853,0.9,0.409,110,4489291.7,13251858.3,17741150
1854,0.9,0.409,120,4500642.8,13240507.2,17741150
1855,0.9,0.409,130,5101930.5,12639219.5,17741150
1856,0.9,0.409,140,4790007.4,12951142.6,17741150
1857,0.9,0.409,150,4896414.4,12844735.6,17741150
1858,0.9,0.409,160,5381942.5,12359207.5,17741150
1859,0.9,0.409,170,5425749.6,12315400.4,17741150
1860,0.9,0.409,180,5440475.8,12300674.2,17741150
1862,0.9,0.429,10,1420789.7,16320360.3,2243943
1863,0.9,0.429,20,1563805.5,16177344.5,4261516
1864,0.9,0.429,30,1984733.4,15756416.6,6030375
1865,0.9,0.429,40,2322621.7,15418528.3,8089424
1866,0.9,0.429,50,2609266.4,15131883.6,10072700
1867,0.9,0.429,60,3018268.5,14722881.5,12222402
1868,0.9,0.429,70,3605989.5,14135160.5,13079465
1869,0.9,0.429,80,3793823.6,13947326.4,16053702
1870,0.9,0.429,90,3741211.5,13999938.5,17338332
1871,0.9,0.429,100,4648960.4,13092189.6,17741150
1872,0.9,0.429,110,5066863.5,12674286.5,17741150
1873,0.9,0.429,120,5310935.5,12430214.5,17741150
1874,0.9,0.429,130,5508567.7,12232582.3,17741150
1875,0.9,0.429,140,5475190.5,12265959.5,17741150
1876,0.9,0.429,150,4881879.8,12859270.2,17741150
1877,0.9,0.429,160,5956421.5,11784728.5,17741150
1878,0.9,0.429,170,5723989.9,12017160.1,17741150
1879,0.9,0.429,180,5653730,12087420,17741150
